SCENE_ID,REASON
LC09_042034_20211228,Cloud/Snow/Missing
LC09_042034_20220302,Cloud/Snow/Cirrus
LC09_042034_20220419,Cloud
LC09_042034_20230217,Cloud/Cirrus
LC09_042034_20240119,Cloud/Snow
LC08_042035_20151102,Cloud/Missing
LE07_042035_20151228,Cloud/Missing
LC08_042035_20161206,Cloud/Missing
LE07_042035_20181220,Cloud
LE07_042035_20200108,Cloud/Missing
LE07_042035_20201006,Cloud/Smoke
LC09_042035_20211101,Cloud/Cirrus
LC08_042035_20220222,Cloud
LC09_042035_20221215,Cloud/Cirrus
LC09_042035_20230217,Cloud/Cirrus
LC09_042035_20231218,Cloud/Snow
LC08_042035_20231226,Cloud
LE07_042036_20161128,Cloud/Missing/Cloudscore
LC08_042036_20171225,Cloud
LE07_042036_20181220,Cloud
LC08_042036_20211220,Cloud/Cirrus
LT05_043026_20100316,Cloud
LC08_043026_20190816,Cloud
LE07_043026_20210813,Smoke
LC08_043027_20191104,Cloud/Cirrus
LE07_043027_20210813,Smoke
LC08_043027_20240118,Cloud/Snow
LC08_043028_20150125,Cloud
LE07_043028_20170106,Cloud/Snow
LC08_043028_20191104,Cirrus
LE07_043028_20210813,Smoke
LE07_043029_20210813,Smoke
LC08_043029_20210922,Cloud
LC08_043030_20160316,Cloud
LE07_043030_20180821,Cloud/Cirrus
LE07_043030_20180922,Cloud/Cirrus
LC08_043030_20231217,Cloud/Cirrus
LE07_043031_20161018,Cloud/Snow
LE07_043031_20180821,Cloud/Cirrus
LC08_043031_20190325,Cloud/Cirrus
LC08_043031_20231115,Cloud
LC08_043031_20231217,Cloud/Snow/Cirrus
LC08_043032_20151109,Cloud
LE07_043032_20171106,Cloud
LC09_043032_20231123,Cloud
LE07_043033_20150322,Cloud/Cirrus
LE07_043033_20181211,Cloud/Snow/Missing
LE07_043033_20200911,Smoke
LC08_043033_20211008,Cloud/Missing
LC08_043033_20230216,Cloud/Cirrus
LE07_043034_20150322,Cloud/Cirrus
LC08_043034_20151024,Cloud/Cirrus
LC08_043034_20160128,Cloud/Cirrus/Missing
LC08_043034_20181219,Cloud/Cirrus
LC08_043034_20190325,Cloud/Snow/Cirrus
LE07_043034_20200911,Cloud/Smoke
LC08_043034_20220128,Cloud/Snow/Cirrus
LC08_043034_20230216,Cirrus
LC08_043035_20151024,Cloud/Cirrus
LC08_043035_20180117,Cloud/Cirrus
LC08_043035_20181101,Cloud/Cirrus
LE07_043035_20200911,Cloud/Smoke
LC08_043035_20210125,Cloud
LC08_043036_20150517,Cloud
LC08_043036_20151024,Cloud/Cirrus
LC08_043036_20151211,Cloud
LE07_043036_20160511,Shadow
LC08_043036_20160706,Shadow
LE07_043036_20160714,Shadow
LE07_043036_20160815,Shadow
LC08_043036_20161026,Cloud
LC08_043036_20170522,Shadow
LC08_043036_20170607,Shadow
LC08_043036_20170623,Shadow
LC08_043036_20170709,Shadow
LC08_043036_20170810,Shadow
LC08_043036_20170826,Shadow
LE07_043036_20180109,Cloud
LE07_043036_20180314,Cloud
LC08_043036_20180626,Shadow
LE07_043036_20180704,Shadow
LC08_043036_20180712,Cloud/Shadow
LC08_043036_20180813,Shadow
LE07_043036_20180821,Shadow
LE07_043036_20180906,Shadow
LE07_043036_20180922,Shadow
LC08_043036_20181101,Cloud
LE07_043036_20190128,Cloud
LC08_043036_20190205,Cloud
LC08_043036_20190426,Shadow
LC08_043036_20190613,Shadow
LE07_043036_20190723,Shadow
LC08_043036_20190731,Shadow
LE07_043036_20191112,Shadow
LC08_043036_20191120,Cloud
LE07_043036_20191128,Cloud
LC08_043036_20191206,Cloud/Cirrus
LE07_043036_20191214,Cloud
LE07_043036_20200709,Shadow
LC08_043036_20200717,Shadow
LE07_043036_20200725,Shadow
LE07_043036_20200810,Shadow
LE07_043036_20200826,Shadow
LE07_043036_20200911,Cloud/Smoke
LC08_043036_20201005,Cloud/Shadow
LC08_043036_20210125,Cloud
LC08_043036_20210501,Shadow
LC08_043036_20210517,Shadow
LE07_043036_20210626,Shadow
LE07_043036_20210712,Shadow
LE07_043036_20210829,Shadow
LE07_043036_20210914,Shadow
LE07_043036_20211203,Shadow
LC09_043036_20211203,Shadow
LC09_043036_20220325,Shadow
LC08_043036_20220402,Cloud
LC09_043036_20220629,Shadow
LC09_043036_20220731,Cloud
LC08_043036_20220909,Cloud
LC09_043036_20221222,Cloud
LC08_043036_20230216,Cloud/Cirrus
LC09_043036_20230312,Cloud
LC08_043036_20230320,Cloud
LC09_043036_20230515,Shadow
LC08_043036_20230608,Cloud
LC09_043036_20230702,Shadow
LC09_043036_20231225,Cloud/Shadow
LC08_043036_20240102,Cloud
LE07_044025_20200918,Cloud/Cirrus/Missing
LC08_044026_20131126,Cloud/Cirrus
LE07_044026_20200918,Cloud/Cirrus
LC08_044026_20220409,Cloud/Snow
LC08_044026_20240226,Cloud/Snow
LE07_044027_20161126,Cloud/Cirrus
LE07_044027_20171129,Cloud/Snow/Missing
LC08_044027_20180921,Cloud
LE07_044027_20200918,Cloud/Cirrus/Missing
LC08_044027_20210116,Cloud/Missing
LE07_044027_20211023,Cloud/Cirrus
LC08_044027_20240210,Cloud
LT05_044028_20000615,No TOA image
LE07_044028_20160212,Cloud
LC08_044028_20180820,Cloud/Cirrus/Smoke?
LC08_044028_20211202,Cloud/Cirrus
LT05_044029_20000615,No TOA image
LC08_044029_20180209,Cloud/Snow/Cirrus
LC08_044029_20180820,Cirrus
LE07_044029_20201105,Cloud
LC08_044029_20211202,Cloud/Cirrus
LC08_044029_20240313,Cloud/Snow
LC08_044029_20240430,Cloud
LC08_044030_20180329,Cloud/Cirrus
LC08_044031_20160424,Cloud
LC08_044031_20170513,Cloud
LC08_044032_20161220,Cloud/Cirrus
LE07_044032_20210820,Cloud/Cirrus/Smoke?
LC08_044032_20211218,Cloud/Snow/Missing
LC08_044032_20221221,Cloud/Snow/Missing
LC09_044032_20231130,Cloud
LC09_044032_20240117,Cloud/Snow
LC08_044033_20171223,Cloud/Cirrus
LC08_044033_20200114,Cloud/Cirrus
LC08_044033_20200910,Cloud/Smoke
LE07_044033_20210108,Cloud
LE07_044033_20210820,Cloud/Cirrus/Smoke?
LC08_044033_20220220,Cloud/Cirrus
LC09_044033_20231029,No TOA image
LC08_044034_20170121,Cloud
LC08_044034_20181124,Cloud
LE07_044034_20200122,Cloud
LC08_044034_20200910,Cloud/Smoke
LE07_044034_20210820,Cloud/Cirrus/Missing
LC09_044034_20221111,Cloud/Cirrus
LC08_044034_20231106,Cloud
LC09_044034_20240117,Cloud/Cirrus
LC08_044035_20150929,Cloud
LE07_044035_20151108,Cloud
LE07_044035_20160502,Shadow
LC08_044035_20160510,Shadow
LC08_044035_20160526,Shadow
LE07_044035_20160705,Shadow
LC08_044035_20160713,Shadow
LC08_044035_20160729,Shadow
LE07_044035_20160806,Shadow
LC08_044035_20160814,Shadow
LC08_044035_20170121,Cloud
LE07_044035_20170521,Shadow
LC08_044035_20170529,Shadow
LE07_044035_20170724,Shadow
LE07_044035_20170809,Shadow
LE07_044035_20171028,Shadow
LE07_044035_20171215,Cloud
LC08_044035_20171223,Cloud
LE07_044035_20171231,Shadow
LC08_044035_20180516,Cloud
LE07_044035_20180625,Shadow
LE07_044035_20180711,Shadow
LE07_044035_20180727,Shadow
LE07_044035_20180812,Shadow
LC08_044035_20180820,Shadow
LE07_044035_20180828,Shadow
LC08_044035_20180905,Shadow
LC08_044035_20181124,Cloud
LE07_044035_20190204,Cloud
LE07_044035_20190308,Cloud
LE07_044035_20190425,Shadow
LC08_044035_20190722,Shadow
LC08_044035_20190823,Shadow
LC08_044035_20191229,Cloud
LC08_044035_20200215,Cloud
LE07_044035_20200411,Shadow
LE07_044035_20200529,Shadow
LC08_044035_20200622,Shadow
LE07_044035_20200716,Shadow
LC08_044035_20200724,Shadow
LC08_044035_20200809,Shadow
LE07_044035_20200902,Shadow
LC08_044035_20200910,Cloud/Smoke
LE07_044035_20201121,Cloud
LE07_044035_20210313,Shadow
LC08_044035_20210422,Shadow
LE07_044035_20210601,Shadow
LC08_044035_20210625,Shadow
LC08_044035_20210711,Shadow
LE07_044035_20210719,Shadow
LE07_044035_20210804,Shadow
LE07_044035_20210820,Shadow
LE07_044035_20210905,Shadow
LE07_044035_20211007,Cloud
LC08_044035_20211202,Shadow
LC09_044035_20220604,Cloud
LC08_044035_20220730,Cloud/Cirrus
LC09_044035_20220823,Shadow
LC09_044035_20220924,Shadow
LC09_044035_20221010,Shadow
LC09_044035_20221111,Cloud
LC08_044035_20221205,Cloud
LC08_044035_20230311,Cloud
LC08_044035_20230428,Shadow
LC08_044035_20230514,Shadow
LC09_044035_20230522,Shadow
LE07_044035_20230602,Shadow
LC08_044035_20230615,Shadow
LC09_044035_20230623,Shadow
LE07_044035_20230721,Shadow
LC09_044035_20230826,Shadow
LC09_044035_20231013,Cloud/Cirrus
LC08_044035_20231106,Cloud/Check
LC09_044035_20240117,Cloud
LC09_044035_20240202,Cloud
LC08_044035_20240313,Cirrus
LC08_044035_20240414,Cloud
LE07_045026_20180819,Cloud/Missing/Smoke?
LC08_045026_20230926,Cloud
LC08_045026_20231129,Cloud/Snow
LC08_045026_20231231,Cloud/Snow/Missing
LE07_045027_20180819,Cloud/Smoke?
LE07_045027_20191126,Cloud/Snow/Missing
LC08_045027_20200917,Cloud/Cirrus/Smoke?
LC09_045027_20231020,No TOA image
LC08_045028_20200917,Cloud/Cirrus/Smoke?
LC09_045028_20221102,Cloud
LC09_045028_20240413,Cloud/Cirrus
LC08_045029_20150904,Cloud
LC08_045029_20200917,Cloud/Cirrus/Smoke?
LE07_045029_20210928,Cloud/Snow/Missing
LC09_045029_20231020,Cloud/Cirrus
LE07_045030_20200925,Cloud/Missing
LC08_045030_20220502,Cloud/Snow
LC09_045030_20231020,Cloud
LC08_045031_20171230,Cloud/Cirrus
LE07_045031_20180429,Cloud
LC08_045031_20211022,Cloud
LC08_045031_20230926,Cloud/Snow
LC08_045031_20231215,Cloud/Cirrus
LC08_045031_20240201,Cloud
LC08_045032_20161211,Cloud/Snow/Cirrus
LC08_045032_20161227,Cloud/Cirrus
LC08_045032_20170128,Cloud/Snow/Cirrus
LC08_045032_20171230,Cloud/Cirrus
LC08_045032_20200613,Cloud
LE07_045032_20200824,Cloud/Smoke/Missing
LE07_045032_20200909,Cloud/Smoke
LE07_045032_20210115,Cloud/Cirrus
LE07_045032_20211030,Cloud/Missing
LC08_045032_20220227,Cloud/Cirrus
LC08_045032_20231215,Cloud
LE07_045033_20160118,Cloud
LC08_045033_20171112,Cloud/Missing
LE07_045033_20200909,Cloud/Smoke
LE07_045033_20211030,Cloud
LC09_045033_20211104,Cloud
LC09_045033_20220203,Cloud/Cirrus
LE07_045034_20150115,Cloud
LC08_045034_20150312,Cloud
LC08_045034_20150531,Cloud
LC08_045034_20150616,Cloud
LE07_045034_20151217,Cloud
LC08_045034_20160110,Shadow
LE07_045034_20160203,Cloud
LC08_045034_20160211,Shadow
LC08_045034_20160227,Cloud
LE07_045034_20160306,Cloud
LE07_045034_20160407,Cloud
LE07_045034_20160626,Shadow
LC08_045034_20160704,Shadow
LE07_045034_20160728,Shadow
LC08_045034_20160805,Shadow
LE07_045034_20160813,Shadow
LC08_045034_20160821,Shadow
LE07_045034_20170120,Cloud
LE07_045034_20170325,Cloud
LC08_045034_20170418,Cloud
LE07_045034_20170528,Shadow
LE07_045034_20170629,Shadow
LC08_045034_20170723,Shadow
LE07_045034_20170731,Shadow
LC08_045034_20170808,Shadow
LE07_045034_20170816,Shadow
LC08_045034_20170824,Cloud
LC08_045034_20170909,Cloud
LC08_045034_20171027,Shadow
LC08_045034_20171112,Cloud
LE07_045034_20180429,Cloud
LC08_045034_20180624,Cloud
LE07_045034_20180718,Shadow
LC08_045034_20180726,Shadow
LE07_045034_20180819,Shadow
LC08_045034_20180912,Cloud
LC08_045034_20180928,Cloud
LE07_045034_20190110,Cloud
LC08_045034_20190510,Shadow
LC08_045034_20190713,Shadow
LC08_045034_20190830,Cloud
LE07_045034_20200214,Cloud
LC08_045034_20200325,Cloud
LC08_045034_20200410,Cloud
LC08_045034_20200528,Shadow
LE07_045034_20200621,Shadow
LC08_045034_20200715,Shadow
LE07_045034_20200723,Shadow
LC08_045034_20200731,Cloud
LE07_045034_20200824,Shadow
LC08_045034_20200901,Shadow
LE07_045034_20200909,Cloud/Smoke
LE07_045034_20210131,Cloud
LC08_045034_20210208,Cloud
LE07_045034_20210304,Cloud
LC08_045034_20210328,Shadow
LE07_045034_20210421,Shadow
LC08_045034_20210429,Cloud
LC08_045034_20210515,Shadow
LC08_045034_20210702,Shadow
LE07_045034_20210710,Shadow
LC08_045034_20210803,Shadow
LE07_045034_20210811,Shadow
LC08_045034_20210819,Cloud
LC08_045034_20210904,Shadow
LC08_045034_20211006,Cloud
LC08_045034_20211022,Cloud
LC09_045034_20211104,Cloud
LC09_045034_20220118,Cloud
LC09_045034_20220203,Cloud/Cirrus
LC08_045034_20220416,Cloud
LC09_045034_20220627,Shadow
LC09_045034_20220713,Shadow
LC08_045034_20220721,Shadow
LC09_045034_20220729,Cloud
LC09_045034_20220915,Cloud
LC09_045034_20221001,Shadow
LC08_045034_20221009,Shadow
LC09_045034_20221204,Cloud
LC08_045034_20221228,Cloud/Cirrus
LE07_045034_20230516,Shadow
LC08_045034_20230521,Shadow
LC09_045034_20230614,Cloud
LC08_045034_20230622,Shadow
LC09_045034_20230630,Shadow
LC08_045034_20230724,Cloud
LC09_045034_20230801,Shadow
LC08_045034_20230809,Shadow
LC09_045034_20230817,Shadow
LC08_045034_20230825,Cloud
LC09_045034_20230902,Cloud
LC09_045034_20230918,Cloud
LC08_045034_20230926,Cloud
LC09_045034_20231020,Shadow
LC08_045034_20231113,Cloud
LC09_045034_20231223,Cloud
LC09_045034_20240108,Cloud
LC08_045034_20240201,Cloud
LC09_045034_20240312,Cloud
LC09_045034_20240328,Cloud
LC08_045034_20240405,Cloud
LE07_046026_20200916,Cloud/Cirrus
LC08_046026_20210607,Cloud
LC08_046026_20221101,Cloud/Snow
LC08_046026_20230104,Cloud/Snow
LC08_046026_20230120,Cloud/Snow/Cirrus
LC09_046026_20240115,Cloud/Snow/Cirrus
LC08_046027_20151216,Cloud/Snow/Missing
LE07_046027_20200916,Cloud/Smoke?
LC08_046027_20210607,Cloud
LC09_046027_20220210,Cloud/Snow/Missing
LC08_046027_20220322,Cloud/Missing
LC09_046027_20230301,Cloud/Snow/Missing
LC08_046027_20230325,Cloud/Snow
LC08_046027_20240107,Cloud/Snow/Missing
LC08_046027_20240123,Cloud/Snow
LT05_046028_19850401,Cloud/Missing
LE07_046028_20170604,Cloud
LE07_046028_20180130,Cloud/Snow
LE07_046028_20200916,Cloud/Smoke
LC08_046028_20201111,Cloud/Snow/Missing
LC08_046028_20220322,Cloud/Snow/Missing
LC09_046028_20220330,Cloud
LC08_046028_20220509,Cloud
LC09_046028_20230301,Cloud/Snow/Missing
LC08_046028_20240107,Cloud/Snow/Missing
LC08_046028_20240123,Cloud/Snow
LC08_046029_20150215,Cloud/Cirrus
LC08_046029_20171119,Cloud/Cirrus
LE07_046029_20200916,Cloud/Smoke
LC08_046029_20220101,Cloud/Snow/Missing
LC08_046029_20240208,Cloud
LC08_046030_20150215,Cloud/Cirrus
LE07_046030_20181029,Cloud
LC08_046030_20200229,Cloud
LE07_046030_20210919,Cloud
LE07_046030_20211106,Cloud
LC08_046030_20220117,Cloud/Cirrus
LC08_046030_20230221,Cloud
LC08_046030_20231104,Cloud/Snow
LC08_046030_20240208,Cloud/Snow
LC08_046031_20130320,Cloud
LC08_046031_20150215,Cloud/Cirrus
LC08_046031_20161116,Cloud
LE07_046031_20170111,Cloud/Snow
LE07_046031_20171010,Cloud/Cirrus/Smoke?
LE07_046031_20181130,Cloud
LC08_046031_20200519,Cloud
LC08_046031_20230205,Cloud/Snow
LC08_046031_20230221,Cloud
LC08_046031_20230325,Cloud
LC08_046031_20240107,Cloud/Snow
LE07_046032_20150514,Cloud
LE07_046032_20170111,Cloud
LC08_046032_20170119,Cloud
LE07_046032_20170228,Cloud
LC08_046032_20170612,Cloud
LE07_046032_20171010,Cloud/Cirrus/Smoke?
LC08_046032_20190922,Cloud
LE07_046032_20190930,Cloud
LC08_046032_20201229,Cloud/Cirrus
LC08_046032_20211216,Cloud
LC08_046032_20220610,Cloud/Cirrus
LC08_046032_20221101,Cloud
LC09_046032_20230418,Cloud
LC09_046032_20231230,Cloud
LC08_046032_20240412,Cloud
LE07_046033_20160210,Cloud
LC08_046033_20160218,Cloud
LE07_046033_20160226,Cloud/Missing
LE07_046033_20160703,Shadow
LE07_046033_20160719,Cloud
LC08_046033_20160727,Shadow
LE07_046033_20160804,Shadow
LC08_046033_20160812,Shadow
LC08_046033_20160929,Cloud
LE07_046033_20161108,Cloud
LE07_046033_20170111,Cloud
LC08_046033_20170119,Cloud
LE07_046033_20170503,Shadow
LE07_046033_20170807,Shadow
LE07_046033_20171026,Shadow
LE07_046033_20171111,Cloud
LE07_046033_20180404,Cloud
LC08_046033_20180412,Cloud
LE07_046033_20180522,Shadow
LC08_046033_20180717,Shadow
LE07_046033_20180725,Shadow
LE07_046033_20180927,Shadow
LE07_046033_20181029,Cloud
LC08_046033_20181208,Cloud
LE07_046033_20190202,Cloud
LC08_046033_20190210,Cloud
LC08_046033_20190517,Cloud
LC08_046033_20190602,Shadow
LC08_046033_20190704,Shadow
LC08_046033_20190821,Cloud
LC08_046033_20190922,Cloud
LE07_046033_20190930,Cloud
LC08_046033_20191008,Cloud
LE07_046033_20191016,Cloud
LE07_046033_20191203,Cloud
LC08_046033_20200128,Cloud
LC08_046033_20200229,Cloud
LC08_046033_20200316,Cloud
LC08_046033_20200519,Cloud
LE07_046033_20200628,No TOA image
LC08_046033_20200823,Shadow
LC08_046033_20200908,Cloud
LC08_046033_20201111,Cloud
LC08_046033_20210319,Cloud
LC08_046033_20210420,Cloud
LE07_046033_20210514,Shadow
LE07_046033_20210701,Shadow
LC08_046033_20210709,Shadow
LC08_046033_20210725,Shadow
LE07_046033_20210903,Shadow
LE07_046033_20211005,Shadow
LC09_046033_20220125,Shadow
LC09_046033_20220330,Cloud
LC08_046033_20220509,Cloud
LC08_046033_20220610,Cloud
LC08_046033_20220626,Shadow
LC08_046033_20220712,Shadow
LC08_046033_20220829,Shadow
LC08_046033_20220914,Shadow
LC09_046033_20221008,Shadow
LC09_046033_20221125,Cloud
LC08_046033_20230205,Cloud
LC09_046033_20230402,Cloud
LC09_046033_20230418,Cloud
LC09_046033_20230520,Cloud
LC08_046033_20230613,Shadow
LC08_046033_20230715,Shadow
LE07_046033_20230805,Shadow
LC08_046033_20230816,Shadow
LC08_046033_20231019,Shadow
LC08_046033_20231222,Cloud
LC09_046033_20231230,Cloud
LC09_046033_20240115,Cloud
LC08_046033_20240412,Cloud
LC09_046033_20240506,Cloud
LC08_047026_20160413,Cloud
LC08_047026_20170126,Cloud
LE07_047026_20170424,Cloud
LC08_047026_20170907,Cloud/Cirrus/Missing
LC08_047026_20181113,Cloud
LE07_047026_20190313,Cloud
LC09_047026_20220201,Cloud
LC08_047026_20240114,Cloud/Cirrus
LE07_047027_20160116,Cloud/Snow
LE07_047027_20160201,Cloud/Missing
LE07_047027_20160710,Cloud
LE07_047027_20170118,Cloud/Snow
LC08_047027_20170907,Cloud
LE07_047027_20171001,Cloud
LE07_047027_20180121,Cloud
LC08_047027_20180318,Cloud
LC08_047027_20190116,Cloud/Shadow
LC08_047027_20191031,Cirrus/Manual
LC08_047027_20191202,Cloud/Cirrus
LE07_047027_20210129,Cloud/Missing
LE07_047027_20210910,Cloud/Missing
LC08_047027_20210918,Cloud
LC08_047027_20220414,Cloud
LC09_047027_20220422,Cloud
LC08_047027_20240114,Cloud/Snow/Cirrus
LC08_047028_20160616,Cloud
LC08_047028_20180214,Cloud
LC08_047028_20180708,Cloud
LC08_047028_20181028,Cloud
LC08_047028_20181129,Cloud
LC09_047028_20230324,Cloud
LC09_047028_20240326,Cloud
LE07_047029_20000916,Cloud/Missing
LE07_047029_20151028,Cloud
LC08_047029_20151223,Cloud
LC08_047029_20160616,Cloud
LC08_047029_20171110,Cloud
LC08_047029_20180214,Cloud
LE07_047029_20180222,Cloud/Snow
LC08_047029_20190929,Cloud
LE07_047029_20200212,Cloud
LC08_047029_20201118,Cloud
LC08_047029_20210326,Cloud
LC09_047029_20220201,Cloud
LE07_047029_20220721,Cloud/Shadow
LE07_047029_20230514,Ocean
LC08_047029_20231010,Cloud
LC09_047029_20240106,Cloud/Snow
LE07_047030_20160116,Cloud
LC08_047030_20161022,Cloud
LE07_047030_20170102,Cloud/Snow
LC08_047030_20170907,Cloud
LE07_047030_20180222,Cloud
LC08_047030_20180318,Cloud
LE07_047030_20181105,Cloud
LC08_047030_20190217,Cloud
LE07_047030_20190313,Cloud
LC08_047030_20201118,Cloud
LE07_047030_20210129,Cloud
LC09_047030_20211231,Cloud
LC08_047030_20220414,Cloud
LC09_047030_20221218,Cloud
LC09_047030_20230324,Cloud
LC08_047030_20230620,Cloud
LC09_047030_20240106,Cloud
LC08_047030_20240302,Cloud/Snow
LE07_047031_20150302,Cloud
LC08_047031_20150801,Cloud
LE07_047031_20150809,Cloud
LC08_047031_20150902,Cloud
LE07_047031_20151028,Cloud
LC08_047031_20151105,Cloud
LC08_047031_20160413,Cloud
LC08_047031_20160429,Cloud
LC08_047031_20160515,Cloud
LE07_047031_20160827,Shadow
LC08_047031_20161123,Cloud
LE07_047031_20161217,Cloud
LE07_047031_20170102,Cloud
LE07_047031_20170408,Cloud
LC08_047031_20170502,Cloud
LE07_047031_20170526,Shadow
LE07_047031_20170611,Cloud
LC08_047031_20170705,Shadow
LC08_047031_20170806,Shadow
LC08_047031_20170822,Cloud
LE07_047031_20170830,Cloud
LE07_047031_20171001,Cloud
LE07_047031_20171118,Cloud
LE07_047031_20171220,Cloud
LE07_047031_20180222,Cloud
LE07_047031_20180310,Cloud
LE07_047031_20180326,Cloud
LC08_047031_20180505,Cloud
LE07_047031_20180513,Shadow
LE07_047031_20180529,Cloud
LC08_047031_20180622,Cloud
LE07_047031_20180716,Shadow
LC08_047031_20180724,Shadow
LE07_047031_20180801,Shadow
LC08_047031_20180809,Cloud/Shadow
LC08_047031_20181028,Cloud
LE07_047031_20181105,Cloud
LC08_047031_20181113,Cloud
LC08_047031_20190217,Cloud
LE07_047031_20190313,Cloud
LC08_047031_20190524,Cloud
LC08_047031_20190625,Cloud
LC08_047031_20190711,Shadow
LC08_047031_20190828,Shadow
LE07_047031_20190905,Shadow
LC08_047031_20191015,Cloud
LE07_047031_20191108,Shadow
LC08_047031_20191116,Cloud
LE07_047031_20191124,Cloud
LE07_047031_20200111,Cloud
LC08_047031_20200119,Cloud
LC08_047031_20200307,Cloud
LE07_047031_20200619,Cloud
LE07_047031_20200721,Shadow
LE07_047031_20200806,Cloud
LC08_047031_20201118,Cloud
LC08_047031_20210121,Cloud
LE07_047031_20210129,Cloud
LC08_047031_20210310,Cloud
LE07_047031_20210403,Cloud
LE07_047031_20210521,Cloud
LC08_047031_20210614,Cloud
LC08_047031_20210630,Shadow
LE07_047031_20210724,Shadow
LC08_047031_20210801,Cloud
LE07_047031_20210910,Cloud
LE07_047031_20210926,Cloud
LE07_047031_20211012,Cloud
LC09_047031_20211124,Cloud
LC09_047031_20211231,Cloud
LC09_047031_20220217,Cloud
LC09_047031_20220305,Cloud
LC08_047031_20220329,Shadow
LC08_047031_20220414,Cloud
LC09_047031_20220422,Cloud
LC09_047031_20220609,Cloud
LC08_047031_20220719,Shadow
LC09_047031_20220812,Cloud
LC09_047031_20220913,Shadow
LC09_047031_20220929,Cloud
LC08_047031_20221007,Shadow
LC09_047031_20221015,Shadow
LC09_047031_20230204,Cloud
LC09_047031_20230220,Cloud
LC09_047031_20230324,Cloud
LC09_047031_20230612,Shadow
LC08_047031_20230620,Cloud
LC08_047031_20230706,Shadow
LC09_047031_20240106,Cloud/Snow
LC08_047031_20240114,Cloud
LC08_047031_20240130,Cloud
LC08_047031_20240302,Cloud
LC09_047031_20240310,Cloud
LC08_047031_20240318,Shadow
LC09_047031_20240411,Cloud
LC08_048026_20150402,Cloud
LE07_048026_20160123,Cloud
LC08_048026_20160131,Cloud
LC08_048026_20160303,Cloud
LC08_048026_20160404,Cloud
LE07_048026_20161106,Cloud
LC08_048026_20161130,Cloud
LE07_048026_20161208,Cloud/Snow
LC08_048026_20170306,Cloud
LE07_048026_20170415,Cloud
LE07_048026_20170906,Cloud
LE07_048026_20180824,Cloud
LE07_048026_20191115,Cloud
LC08_048026_20200126,Cloud
LE07_048026_20200712,Cloud
LC08_048026_20200922,Cloud
LE07_048026_20210528,Cloud
LE07_048026_20211120,Cloud/Snow
LC08_048026_20211214,Cloud
LC09_048026_20230822,Cloud
LE07_048027_20160224,Cloud
LC08_048027_20160303,Cloud
LE07_048027_20160327,Cloud
LE07_048027_20160903,Cloud
LE07_048027_20161021,Cloud
LE07_048027_20161106,Cloud
LC08_048027_20161130,Cloud
LC08_048027_20170101,Cloud
LC08_048027_20170306,Cloud
LE07_048027_20170330,Cloud
LC08_048027_20170813,Cloud
LE07_048027_20170906,Cloud
LC08_048027_20180205,Cloud
LE07_048027_20180317,Cloud
LC08_048027_20180325,Cloud
LE07_048027_20180824,Cloud
LC08_048027_20190312,Cloud
LC08_048027_20190718,Cloud
LC08_048027_20191022,Cloud
LC08_048027_20200501,Cloud
LE07_048027_20200712,Cloud
LC08_048027_20201125,Cloud
LE07_048027_20210629,Shadow
LC08_048027_20220131,Cloud
LC08_048027_20220827,Cloud
LE07_048027_20221105,Cloud/Snow
LC09_048027_20230518,Cloud/Shadow
LC09_048027_20231212,Cloud
LC08_048027_20231220,Cloud
LC08_048027_20240206,Cloud
LC08_048027_20240222,Cloud
LC09_048027_20240402,Cloud
