SCENE_ID,REASON
LE07_023028_19991227,Cloud/Snow
LE07_023029_19991227,Cloud/Snow
LE07_023030_19991227,Cloud/Snow
LE07_039028_19991227,Cloud/Snow
LE07_039029_19991227,Cloud/Snow
LE07_014031_19991228,Cloud/Snow
LE07_014033_19991228,Cloud
LT05_022026_19991228,Cloud/Snow
LT05_022027_19991228,Cloud/Snow
LE07_030025_19991228,Cloud/Snow/Missing
LT05_038029_19991228,Cloud/Snow
LT05_038030_19991228,Cloud/Snow
LE07_046025_19991228,Cloud/Snow
LT05_013028_19991229,Cloud/Snow
LT05_013029_19991229,Cloud/Snow
LT05_013030_19991229,Cloud/Snow
LE07_021025_19991229,Cloud/Snow
LE07_021032_19991229,Cloud/Snow
LT05_029027_19991229,Cloud/Snow
LT05_045026_19991229,Cloud/Snow
LT05_045027_19991229,Cloud/Snow
LE07_012025_19991230,Cloud/Snow
LE07_012026_19991230,Cloud/Snow
LE07_012027_19991230,Cloud/Snow
LE07_012028_19991230,Cloud/Snow
LT05_020027_19991230,Cloud/Snow
LT05_020028_19991230,Cloud/Snow
LT05_020029_19991230,Cloud/Snow
LT05_020030_19991230,Cloud/Snow
LT05_020031_19991230,Cloud/Snow
LE07_028025_19991230,Cloud/Snow
LE07_028026_19991230,Cloud/Snow
LT05_036029_19991230,Cloud/Snow
LT05_011030_19991231,Cloud
LE07_035032_19991231,Cloud/Snow
LT05_043026_19991231,Cloud/Snow
LT05_043033_19991231,Cloud
LT05_043034_19991231,Cloud
LT05_043036_19991231,Cloud
LE07_010027_20000101,Cloud/Snow
LT05_018029_20000101,Cloud/Snow
LT05_018036_20000101,Cloud/Missing
LE07_026026_20000101,Cloud/Snow
LE07_017026_20000102,Cloud/Snow
LT05_025026_20000102,Cloud/Snow
LT05_025030_20000102,Cloud/Snow/Missing
LT05_025040_20000102,Cloud
LE07_033025_20000102,Cloud/Snow
LT05_016027_20000103,Cloud/Snow
LT05_016028_20000103,Cloud/Snow
LT05_016029_20000103,Cloud/Snow
LE07_024025_20000103,Cloud/Snow
LE07_024026_20000103,Cloud/Snow
LE07_024039_20000103,Cloud/Missing
LT05_032026_20000103,Cloud/Snow
LE07_040025_20000103,Cloud/Snow
LE07_040027_20000103,Cloud/Snow
LE07_040029_20000103,Cloud/Snow
LE07_040030_20000103,Cloud/Snow/Missing
LE07_040031_20000103,Cloud/Snow
LE07_031025_20000104,Cloud/Snow
LE07_031026_20000104,Cloud/Snow
LE07_031027_20000104,Cloud/Snow
LE07_031028_20000104,Cloud/Snow
LE07_031029_20000104,Cloud/Snow
LE07_031030_20000104,Cloud/Snow
LE07_031033_20000104,Cloud/Snow
LT05_039033_20000104,Cloud/Snow
LE07_047026_20000104,Cloud/Snow
LE07_047027_20000104,Cloud
LE07_047028_20000104,Cloud
LE07_047029_20000104,Cloud
LT05_014027_20000105,Cloud/Snow
LE07_022025_20000105,Cloud/Snow
LE07_022026_20000105,Cloud/Snow
LE07_022027_20000105,Cloud/Snow/Missing
LE07_022028_20000105,Cloud/Snow
LE07_038025_20000105,Cloud/Snow
LE07_038026_20000105,Cloud/Snow
LE07_038031_20000105,Cloud/Snow
LE07_038032_20000105,Cloud/Snow
LT05_046026_20000105,Cloud/Snow
LT05_046027_20000105,Cloud/Snow
LT05_046028_20000105,Cloud/Snow
LE07_013025_20000106,Cloud/Snow
LE07_013029_20000106,Cloud/Snow
LE07_029025_20000106,Cloud/Snow
LE07_029026_20000106,Cloud/Snow
LE07_029030_20000106,Cloud/Snow
LT05_037026_20000106,Cloud/Snow
LT05_037027_20000106,Cloud/Snow
LE07_045034_20000106,Cloud/Snow
LE07_020028_20000107,Cloud/Snow
LE07_020029_20000107,Cloud/Snow
LT05_028025_20000107,Cloud/Snow
LT05_028029_20000107,Cloud/Snow
LT05_028030_20000107,Cloud/Snow
LE07_036025_20000107,Cloud/Snow
LE07_036026_20000107,Cloud/Snow
LE07_036027_20000107,Cloud/Snow
LE07_036031_20000107,Cloud/Snow
LE07_036033_20000107,Cloud/Snow
LT05_044025_20000107,Cloud/Snow
LE07_011026_20000108,Cloud/Snow
LE07_011027_20000108,Cloud/Snow
LT05_019029_20000108,Cloud/Snow
LE07_027027_20000108,Cloud/Snow
LE07_027028_20000108,Cloud/Snow
LE07_027029_20000108,Cloud/Snow
LE07_027030_20000108,Cloud/Snow
LT05_035025_20000108,Cloud/Snow
LT05_035026_20000108,Cloud/Snow
LT05_035027_20000108,Cloud/Snow
LT05_035031_20000108,Cloud/Snow
LT05_035032_20000108,Cloud/Snow
LT05_035033_20000108,Cloud/Snow
LE07_043025_20000108,Cloud/Snow
LT05_026025_20000109,Cloud/Snow
LT05_026026_20000109,Cloud/Snow/Missing
LT05_026027_20000109,Cloud/Snow
LT05_026028_20000109,Cloud/Snow/Missing
LT05_026029_20000109,Cloud/Snow/Missing
LE07_034025_20000109,Cloud/Snow
LE07_034026_20000109,Cloud/Snow
LT05_017041_20000110,Cloud
LE07_041025_20000110,Cloud/Snow
LE07_041027_20000110,Cloud/Snow
LE07_016042_20000111,Cloud
LT05_024026_20000111,Cloud/Snow
LT05_024028_20000111,Cloud/Snow/Missing
LT05_024040_20000111,Cloud
LE07_032025_20000111,Cloud/Snow
LE07_032026_20000111,Cloud/Snow
LE07_032027_20000111,Cloud/Snow
LE07_032028_20000111,Cloud/Snow
LT05_040025_20000111,Cloud/Snow
LT05_040027_20000111,Cloud/Snow
LE07_048025_20000111,Cloud/Snow
LT05_015027_20000112,Cloud/Snow
LT05_015028_20000112,Cloud/Snow
LE07_023026_20000112,Cloud/Snow
LE07_023027_20000112,Cloud/Snow
LE07_023035_20000112,Cloud/Snow/Missing
LE07_023040_20000112,Cloud
LT05_031026_20000112,Cloud/Snow
LE07_039027_20000112,Cloud/Snow
LE07_039028_20000112,Cloud/Snow
LT05_047025_20000112,Cloud/Snow
LT05_047026_20000112,Cloud/Snow
LE07_014027_20000113,Cloud/Snow
LE07_014028_20000113,Cloud/Snow
LT05_022027_20000113,Cloud/Snow
LT05_022030_20000113,Cloud/Snow
LT05_022031_20000113,Cloud/Snow
LT05_022039_20000113,Cloud
LT05_022040_20000113,Cloud
LE07_030025_20000113,Cloud/Snow
LE07_030026_20000113,Cloud/Snow/Missing
LE07_030027_20000113,Cloud/Snow/Missing
LT05_038025_20000113,Cloud/Snow
LE07_046025_20000113,Cloud/Snow
LT05_013029_20000114,Cloud/Snow
LE07_021027_20000114,Cloud/Snow
LE07_021028_20000114,Cloud/Snow/Missing
LE07_021030_20000114,Cloud/Snow
LE07_021031_20000114,Cloud/Snow
LT05_029027_20000114,Cloud/Snow
LT05_029028_20000114,Cloud/Snow
LE07_037025_20000114,Cloud/Snow
LE07_037038_20000114,Cloud
LT05_045029_20000114,Cloud/Snow
LE07_012026_20000115,Cloud/Snow
LE07_012027_20000115,Cloud/Snow
LE07_012028_20000115,Cloud/Snow
LE07_012031_20000115,Cloud/Snow
LE07_019025_20000116,Cloud/Snow
LE07_019026_20000116,Cloud/Snow
LE07_019027_20000116,Cloud/Snow
LE07_019028_20000116,Cloud/Snow
LE07_019030_20000116,Cloud/Snow
LT05_027025_20000116,Cloud/Snow
LT05_027026_20000116,Cloud/Snow
LT05_027027_20000116,Cloud/Snow
LT05_027028_20000116,Cloud/Snow
LT05_027029_20000116,Cloud/Snow
LT05_027034_20000116,Cloud/Missing
LE07_035026_20000116,Cloud/Snow/Missing
LE07_035027_20000116,Cloud/Snow
LE07_035028_20000116,Cloud/Snow
LT05_043027_20000116,Cloud/Snow/Missing
LT05_043028_20000116,Cloud/Snow/Missing
LT05_043035_20000116,Cloud/Snow/Missing
LT05_018027_20000117,Cloud/Snow
LT05_018028_20000117,Cloud/Snow
LT05_018029_20000117,Cloud/Snow
LT05_018030_20000117,Cloud/Snow
LT05_034026_20000117,Cloud/Snow
LT05_034027_20000117,Cloud/Snow
LT05_034028_20000117,Cloud/Snow
LT05_034029_20000117,Cloud/Snow
LT05_034031_20000117,Cloud/Snow/Cirrus
LE07_042025_20000117,Cloud/Snow
LE07_042026_20000117,Cloud/Snow
LE07_042027_20000117,Cloud/Snow
LE07_017025_20000118,Cloud/Snow
LE07_017026_20000118,Cloud/Snow
LE07_017027_20000118,Cloud/Snow
LE07_017028_20000118,Cloud/Snow
LT05_025026_20000118,Cloud/Snow
LT05_025027_20000118,Cloud/Snow
LT05_025028_20000118,Cloud/Snow
LT05_025029_20000118,Cloud/Snow
LE07_033026_20000118,Cloud/Snow
LT05_041025_20000118,Cloud/Snow
LT05_041026_20000118,Cloud/Snow
LT05_041027_20000118,Cloud/Snow
LT05_041032_20000118,Cloud/Snow
LE07_049025_20000118,Cloud/Snow/Missing
LT05_016029_20000119,Cloud/Snow
LT05_016030_20000119,Cloud/Snow
LT05_016035_20000119,Cloud/Snow
LT05_016039_20000119,Cloud
LE07_024025_20000119,Cloud/Snow
LE07_024026_20000119,Cloud/Snow
LT05_032027_20000119,Cloud/Snow
LT05_032028_20000119,Cloud/Snow
LT05_032029_20000119,Cloud/Snow/Missing
LE07_040025_20000119,Cloud/Snow
LE07_040026_20000119,Cloud/Snow
LE07_040027_20000119,Cloud/Snow
LE07_040028_20000119,Cloud/Snow
LE07_040029_20000119,Cloud/Snow
LE07_040030_20000119,Cloud/Snow/Missing
LE07_040031_20000119,Cloud/Snow
LE07_015035_20000120,Cloud/Snow
LT05_023025_20000120,Cloud/Snow
LT05_023026_20000120,Cloud/Snow
LT05_023027_20000120,Cloud/Snow/Missing
LT05_023028_20000120,Cloud/Snow
LT05_023029_20000120,Cloud/Snow
LT05_023030_20000120,Cloud/Snow
LT05_023031_20000120,Cloud/Snow
LT05_023032_20000120,Cloud/Snow
LE07_031025_20000120,Cloud/Snow
LE07_031026_20000120,Cloud/Snow
LE07_031028_20000120,Cloud/Snow
LT05_039025_20000120,Cloud/Snow
LT05_039026_20000120,Cloud/Snow
LT05_039027_20000120,Cloud/Snow
LE07_047026_20000120,Cloud/Snow/Missing
LE07_047027_20000120,Cloud/Shadow
LT05_014029_20000121,Cloud/Snow
LT05_014030_20000121,Cloud/Snow
LT05_014031_20000121,Cloud/Snow
LT05_014032_20000121,Cloud/Snow
LT05_014033_20000121,Cloud/Snow
LE07_022026_20000121,Cloud/Snow
LE07_022027_20000121,Cloud/Snow
LE07_022028_20000121,Cloud/Snow
LE07_022029_20000121,Cloud/Snow
LE07_022030_20000121,Cloud/Snow
LE07_022032_20000121,Cloud/Snow
LT05_030025_20000121,Cloud/Snow
LT05_030026_20000121,Cloud/Snow
LE07_038025_20000121,Cloud/Snow
LE07_038026_20000121,Cloud/Snow
LE07_038027_20000121,Cloud/Snow
LE07_038028_20000121,Cloud/Snow
LT05_046025_20000121,Cloud/Snow
LE07_013029_20000122,Cloud/Snow
LE07_013031_20000122,Cloud/Snow
LE07_013032_20000122,Cloud/Snow
LE07_013033_20000122,Cloud/Snow
LT05_021027_20000122,Cloud/Snow
LT05_021028_20000122,Cloud/Snow
LT05_021029_20000122,Cloud/Snow
LE07_029028_20000122,Cloud/Snow
LE07_029029_20000122,Cloud/Snow
LE07_029030_20000122,Cloud/Snow
LT05_037031_20000122,Cloud/Snow
LE07_045026_20000122,Cloud/Snow
LE07_045028_20000122,Cloud/Snow
LE07_045029_20000122,Cloud/Snow
LE07_045030_20000122,Cloud/Snow
LE07_045031_20000122,Cloud/Snow/Missing
LE07_045032_20000122,Cloud/Snow/Missing
LT05_012028_20000123,Cloud/Snow
LT05_012029_20000123,Cloud/Snow
LT05_012030_20000123,Cloud/Snow
LT05_012031_20000123,Cloud/Snow
LE07_020027_20000123,Cloud/Snow
LT05_028025_20000123,Cloud/Snow
LT05_028026_20000123,Cloud/Snow
LT05_028027_20000123,Cloud/Snow
LT05_028028_20000123,Cloud/Snow
LT05_028029_20000123,Cloud/Snow
LT05_028030_20000123,Cloud/Snow
LT05_028031_20000123,Cloud/Snow
LE07_036025_20000123,Cloud/Snow
LE07_036026_20000123,Cloud/Snow
LT05_044026_20000123,Cloud/Snow
LT05_044027_20000123,Cloud/Snow/Missing
LT05_019027_20000124,Cloud/Snow
LT05_019028_20000124,Cloud/Snow
LT05_019029_20000124,Cloud/Snow
LT05_019030_20000124,Cloud/Snow
LT05_019031_20000124,Cloud/Snow
LT05_019032_20000124,Cloud/Snow
LT05_019033_20000124,Cloud/Snow
LT05_019034_20000124,Cloud/Snow
LE07_027026_20000124,Cloud/Snow
LE07_027029_20000124,Cloud/Snow
LE07_027030_20000124,Cloud/Snow
LE07_027033_20000124,Cloud/Snow
LT05_035025_20000124,Cloud/Snow
LT05_035026_20000124,Cloud/Snow
LT05_035027_20000124,Cloud/Snow
LT05_035041_20000124,Cloud
LE07_043025_20000124,Cloud/Snow
LE07_043026_20000124,Cloud/Snow
LE07_043027_20000124,Cloud/Snow
LE07_018029_20000125,Cloud/Snow
LE07_018030_20000125,Cloud/Snow
LE07_018033_20000125,Cloud/Snow
LE07_018034_20000125,Cloud/Snow
LE07_018035_20000125,Cloud/Snow
LT05_026025_20000125,Cloud/Snow
LT05_026026_20000125,Cloud/Snow
LT05_026027_20000125,Cloud/Snow
LT05_026028_20000125,Cloud/Snow
LT05_026029_20000125,Cloud/Snow
LT05_026031_20000125,Cloud/Snow
LE07_034026_20000125,Cloud/Snow
LT05_042025_20000125,Cloud/Snow
LT05_042030_20000125,Cloud/Snow
LT05_042031_20000125,Cloud/Snow
LT05_042034_20000125,Cloud/Snow
LT05_017035_20000126,Cloud/Snow
LE07_025025_20000126,Cloud/Snow
LE07_025026_20000126,Cloud/Snow
LE07_025027_20000126,Cloud/Snow
LE07_025028_20000126,Cloud/Snow
LE07_025029_20000126,Cloud/Snow
LE07_025030_20000126,Cloud/Snow
LE07_025031_20000126,Cloud/Snow
LT05_033025_20000126,Cloud/Snow
LT05_033026_20000126,Cloud/Snow
LT05_033031_20000126,Cloud/Snow
LE07_041030_20000126,Cloud/Snow
LE07_041031_20000126,Cloud/Snow
LE07_016025_20000127,Cloud/Snow
LE07_016026_20000127,Cloud/Snow
LE07_016027_20000127,Cloud/Snow
LE07_016028_20000127,Cloud/Snow
LE07_016029_20000127,Cloud/Snow
LE07_016030_20000127,Cloud/Snow
LE07_016031_20000127,Cloud/Snow
LE07_016032_20000127,Cloud/Snow
LE07_016033_20000127,Cloud/Snow
LE07_016034_20000127,Cloud/Snow
LE07_016035_20000127,Cloud/Snow
LE07_016036_20000127,Cloud/Snow
LT05_024025_20000127,Cloud/Snow
LT05_024026_20000127,Cloud/Snow
LT05_024027_20000127,Cloud/Snow
LT05_024028_20000127,Cloud/Snow
LT05_024029_20000127,Cloud/Snow
LT05_024030_20000127,Cloud/Snow
LT05_024031_20000127,Cloud/Snow
LE07_032026_20000127,Cloud/Snow
LE07_032027_20000127,Cloud/Snow
LT05_040025_20000127,Cloud/Snow
LT05_040028_20000127,Cloud/Snow
LT05_040029_20000127,Cloud/Snow
LT05_015027_20000128,Cloud/Snow/Missing
LT05_015029_20000128,Cloud/Snow
LT05_015030_20000128,Cloud/Snow
LT05_015031_20000128,Cloud/Snow
LT05_015032_20000128,Cloud/Snow
LT05_015033_20000128,Cloud/Snow
LT05_015034_20000128,Cloud/Snow
LT05_015042_20000128,Cloud
LE07_023025_20000128,Cloud/Snow
LE07_023026_20000128,Cloud/Snow
LE07_023027_20000128,Cloud/Snow
LE07_023028_20000128,Cloud/Snow
LE07_023029_20000128,Cloud/Snow
LE07_023030_20000128,Cloud/Snow
LE07_023031_20000128,Cloud/Snow
LE07_023032_20000128,Cloud/Snow
LT05_031033_20000128,Cloud/Snow
LT05_031034_20000128,Cloud/Snow
LT05_031035_20000128,Cloud/Snow
LE07_039025_20000128,Cloud/Snow
LE07_039026_20000128,Cloud/Snow
LE07_039027_20000128,Cloud/Snow
LE07_039028_20000128,Cloud/Snow
LE07_039029_20000128,Cloud/Snow
LE07_039030_20000128,Cloud/Snow
LE07_014025_20000129,Cloud/Snow/Missing
LE07_014026_20000129,Cloud/Snow/Missing
LE07_014027_20000129,Cloud/Snow
LE07_014028_20000129,Cloud/Snow
LE07_014029_20000129,Cloud/Snow
LE07_014030_20000129,Cloud/Snow
LE07_014031_20000129,Cloud/Snow
LE07_014032_20000129,Cloud/Snow
LE07_014033_20000129,Cloud/Snow
LE07_014034_20000129,Cloud/Snow
LT05_022028_20000129,Cloud/Snow
LT05_022029_20000129,Cloud/Snow
LT05_022030_20000129,Cloud/Snow
LE07_030025_20000129,Cloud/Snow/Missing
LE07_030026_20000129,Cloud/Snow
LE07_030027_20000129,Cloud/Snow
LE07_030028_20000129,Cloud/Snow
LE07_030029_20000129,Cloud/Snow
LE07_030030_20000129,Cloud/Snow
LE07_030033_20000129,Cloud/Snow
LE07_030034_20000129,Cloud/Snow
LT05_038025_20000129,Cloud/Snow
LT05_038026_20000129,Cloud/Snow
LT05_038029_20000129,Cloud/Snow
LT05_038030_20000129,Cloud/Snow
LE07_046025_20000129,Cloud/Snow
LE07_046033_20000129,Cloud
LT05_013028_20000130,Cloud/Snow
LT05_013029_20000130,Cloud/Snow
LT05_013030_20000130,Cloud/Snow
LT05_013031_20000130,Cloud/Snow
LE07_021027_20000130,Cloud/Snow/Missing
LE07_021028_20000130,Cloud/Snow
LT05_029026_20000130,Cloud/Snow
LT05_029027_20000130,Cloud/Snow
LT05_029028_20000130,Cloud/Snow
LT05_029031_20000130,Cloud/Snow
LT05_029032_20000130,Cloud/Snow
LE07_037025_20000130,Cloud/Snow
LE07_037026_20000130,Cloud/Snow
LT05_045027_20000130,Cloud/Snow
LT05_020030_20000131,Cloud/Snow
LT05_020031_20000131,Cloud/Snow
LT05_020032_20000131,Cloud/Snow
LE07_028028_20000131,Cloud/Snow
LE07_028029_20000131,Cloud/Snow
LE07_028030_20000131,Cloud/Snow
LE07_028031_20000131,Cloud/Snow
LE07_028034_20000131,Cloud/Snow
LE07_028035_20000131,Cloud/Snow
LT05_036025_20000131,Cloud/Snow
LT05_036026_20000131,Cloud/Snow
LE07_044028_20000131,Cloud/Snow
LE07_044029_20000131,Cloud/Snow
LE07_044030_20000131,Cloud/Snow
LT05_011029_20000201,Cloud/Snow
LT05_011030_20000201,Cloud/Snow
LT05_027025_20000201,Cloud/Snow
LT05_027026_20000201,Cloud/Snow
LT05_027027_20000201,Cloud/Snow
LT05_027028_20000201,Cloud/Snow
LT05_027032_20000201,Cloud/Snow
LT05_027036_20000201,Cloud/Cirrus/Snow
LE07_035028_20000201,Cloud/Cirrus/Snow
LE07_035029_20000201,Cloud/Snow
LE07_035030_20000201,Cloud/Snow
LE07_035031_20000201,Cloud/Snow
LE07_035032_20000201,Cloud/Snow
LE07_035033_20000201,Cloud/Snow
LE07_035034_20000201,Cloud/Snow
LT05_043032_20000201,Cloud/Snow
LE07_010028_20000202,Cloud/Snow
LE07_010029_20000202,Cloud/Snow
LT05_018027_20000202,Cloud/Snow
LT05_018028_20000202,Cloud/Snow
LT05_018029_20000202,Cloud/Snow
LT05_018030_20000202,Cloud/Snow
LT05_018032_20000202,Cloud/Snow
LE07_026033_20000202,Cloud/Snow
LE07_026035_20000202,Cloud/Snow
LT05_034025_20000202,Cloud/Snow
LT05_034026_20000202,Cloud/Snow
LT05_034027_20000202,Cloud/Snow
LT05_034029_20000202,Cloud/Snow
LT05_034030_20000202,Cloud/Snow
LT05_034033_20000202,Cloud/Snow
LE07_042025_20000202,Cloud/Snow
LE07_042030_20000202,Cloud/Snow
LE07_017027_20000203,Cloud/Snow
LE07_017028_20000203,Cloud/Snow
LE07_017034_20000203,Cloud/Snow
LT05_025025_20000203,Cloud/Snow
LT05_025032_20000203,Cloud/Snow
LT05_025033_20000203,Cloud/Snow
LT05_041025_20000203,Cloud/Snow
LT05_041026_20000203,Cloud/Snow
LT05_041027_20000203,Cloud/Snow
LT05_041028_20000203,Cloud/Snow
LT05_041029_20000203,Cloud/Snow
LT05_041031_20000203,Cloud/Snow
LE07_024025_20000204,Cloud/Snow
LE07_024026_20000204,Cloud/Snow
LE07_024028_20000204,Cloud/Snow
LE07_024029_20000204,Cloud/Snow
LE07_024030_20000204,Cloud/Snow
LE07_024031_20000204,Cloud/Snow
LE07_040025_20000204,Cloud/Snow
LE07_040028_20000204,Cloud/Snow
LE07_040029_20000204,Cloud/Snow
LE07_040030_20000204,Cloud/Snow
LE07_015030_20000205,Cloud/Snow
LE07_015031_20000205,Cloud/Snow
LE07_015032_20000205,Cloud/Snow/Bad
LE07_015033_20000205,Cloud/Snow
LE07_015034_20000205,Cloud/Snow
LT05_023026_20000205,Cloud/Snow
LT05_023027_20000205,Cloud/Snow
LT05_023029_20000205,Cloud/Snow
LT05_023030_20000205,Cloud/Snow
LT05_023031_20000205,Cloud/Snow
LE07_031025_20000205,Cloud/Snow
LE07_031026_20000205,Cloud/Snow
LE07_031027_20000205,Cloud/Snow
LT05_039025_20000205,Cloud/Snow
LT05_039028_20000205,Cloud/Snow
LE07_047026_20000205,Cloud/Snow
LT05_014028_20000206,Cloud/Snow
LT05_014029_20000206,Cloud/Snow
LT05_014030_20000206,Cloud/Snow
LT05_014031_20000206,Cloud/Snow
LT05_014032_20000206,Cloud/Snow
LT05_014033_20000206,Cloud/Snow
LE07_022027_20000206,Cloud/Snow
LE07_022028_20000206,Cloud/Snow
LT05_030025_20000206,Cloud/Snow
LT05_030026_20000206,Cloud/Snow
LE07_038025_20000206,Cloud/Snow
LE07_038029_20000206,Cloud/Snow
LE07_038030_20000206,Cloud/Snow
LT05_021026_20000207,Cloud/Snow
LT05_021027_20000207,Cloud/Snow
LT05_021028_20000207,Cloud/Snow
LT05_021029_20000207,Cloud/Snow
LT05_021030_20000207,Cloud/Snow
LT05_021031_20000207,Cloud/Snow
LT05_021032_20000207,Cloud/Snow
LT05_037025_20000207,Cloud/Snow
LT05_012028_20000208,Cloud/Snow
LT05_012029_20000208,Cloud/Snow
LT05_012030_20000208,Cloud/Snow
LE07_027026_20000209,Cloud/Snow
LE07_043026_20000209,Cloud/Snow
LE07_043036_20000209,Cloud
LE07_018025_20000210,Cloud/Snow
LE07_018026_20000210,Cloud/Snow
LE07_018027_20000210,Cloud/Snow/Missing
LT05_026025_20000210,Cloud/Snow
LT05_026026_20000210,Cloud/Snow
LE07_034025_20000210,Cloud/Snow
LE07_034027_20000210,Cloud/Snow
LE07_034028_20000210,Cloud/Snow
LT05_042025_20000210,Cloud/Snow
LT05_042029_20000210,Cloud/Snow
LT05_042030_20000210,Cloud/Snow
LT05_017027_20000211,Cloud/Snow
LT05_017028_20000211,Cloud/Snow
LE07_025025_20000211,Cloud/Snow
LE07_025026_20000211,Cloud/Snow
LE07_025027_20000211,Cloud/Snow
LE07_025028_20000211,Cloud/Snow
LE07_025029_20000211,Cloud/Snow
LE07_025030_20000211,Cloud/Snow
LE07_025031_20000211,Cloud/Snow
LT05_033025_20000211,Cloud/Snow
LT05_033027_20000211,Cloud/Snow
LT05_033028_20000211,Cloud/Snow
LE07_041025_20000211,Cloud/Snow
LE07_041026_20000211,Cloud/Snow
LE07_041033_20000211,Cloud/Snow
LE07_016028_20000212,Cloud/Snow
LE07_016029_20000212,Cloud/Snow
LE07_016030_20000212,Cloud/Snow
LE07_016031_20000212,Cloud/Snow
LE07_016032_20000212,Cloud/Snow
LT05_024025_20000212,Cloud/Snow
LT05_024026_20000212,Cloud/Snow
LT05_024031_20000212,Cloud/Snow
LE07_032025_20000212,Cloud/Snow
LE07_032026_20000212,Cloud/Snow
LE07_032027_20000212,Cloud/Snow
LT05_015026_20000213,Cloud/Snow
LE07_023026_20000213,Cloud/Snow
LE07_023027_20000213,Cloud/Snow
LT05_031027_20000213,Cloud/Snow
LT05_031028_20000213,Cloud/Snow
LE07_039026_20000213,Cloud/Snow
LE07_039027_20000213,Cloud/Snow
LE07_039028_20000213,Cloud/Snow
LT05_047025_20000213,Cloud/Snow
LT05_022026_20000214,Cloud/Snow
LT05_022027_20000214,Cloud/Snow
LT05_022028_20000214,Cloud/Snow
LT05_022029_20000214,Cloud/Snow
LT05_022030_20000214,Cloud/Snow
LE07_030025_20000214,Cloud/Snow
LE07_030026_20000214,Cloud/Snow
LE07_030031_20000214,Cloud/Snow
LT05_038026_20000214,Cloud/Snow
LT05_013030_20000215,Cloud/Snow
LE07_021027_20000215,Cloud/Snow
LE07_021028_20000215,Cloud/Snow
LT05_029025_20000215,Cloud/Snow
LT05_029037_20000215,Cloud/Cirrus
LE07_037031_20000215,Cloud/Snow
LT05_045026_20000215,Cloud/Snow
LT05_020027_20000216,Cloud/Snow
LT05_020028_20000216,Cloud/Snow
LT05_020029_20000216,Cloud/Snow
LT05_020036_20000216,Cloud/Cirrus
LE07_028025_20000216,Cloud/Snow
LE07_028026_20000216,Cloud/Snow
LE07_028027_20000216,Cloud/Snow
LE07_028028_20000216,Cloud/Snow
LE07_028037_20000216,Cloud/Missing
LT05_036025_20000216,Cloud/Snow
LT05_036026_20000216,Cloud/Snow
LT05_036027_20000216,Cloud/Snow
LT05_036028_20000216,Cloud/Snow
LT05_036029_20000216,Cloud/Cirrus/Snow
LT05_036030_20000216,Cloud/Snow
LT05_036031_20000216,Cloud/Snow
LT05_036032_20000216,Cloud/Snow
LE07_044025_20000216,Cloud/Snow/Missing
LE07_044026_20000216,Cloud/Snow
LT05_011030_20000217,Cloud/Snow
LE07_019025_20000217,Cloud/Snow
LE07_019026_20000217,Cloud/Snow
LE07_019027_20000217,Cloud/Snow
LE07_019028_20000217,Cloud/Snow
LE07_019030_20000217,Cloud/Snow
LE07_019031_20000217,Cloud/Snow
LT05_027025_20000217,Cloud/Snow
LT05_027026_20000217,Cloud/Snow
LT05_027041_20000217,Cloud
LE07_035028_20000217,Cloud/Snow
LE07_035029_20000217,Cloud/Snow
LT05_043025_20000217,Cloud/Snow
LT05_043026_20000217,Cloud/Snow
LT05_043031_20000217,Cloud/Snow
LE07_010027_20000218,Cloud/Snow
LE07_010028_20000218,Cloud/Snow
LE07_010029_20000218,Cloud/Snow
LT05_018027_20000218,Cloud/Snow
LE07_026025_20000218,Cloud/Snow
LE07_026026_20000218,Cloud/Snow
LE07_026027_20000218,Cloud/Snow
LE07_026040_20000218,Cloud
LT05_034025_20000218,Cloud/Snow
LT05_034027_20000218,Cloud/Snow
LT05_034028_20000218,Cloud/Snow
LT05_034029_20000218,Cloud/Snow
LT05_034030_20000218,Cloud/Snow
LT05_034031_20000218,Cloud/Snow
LT05_034032_20000218,Cloud/Snow
LT05_034033_20000218,Cloud/Snow
LE07_042025_20000218,Cloud/Snow
LE07_042026_20000218,Cloud/Snow
LE07_042027_20000218,Cloud/Snow
LT05_025027_20000219,Cloud/Snow
LT05_025040_20000219,Cloud
LE07_033025_20000219,Cloud/Snow
LE07_033026_20000219,Cloud/Snow
LE07_033027_20000219,Cloud/Snow
LE07_033028_20000219,Cloud/Snow
LE07_033031_20000219,Cloud/Snow
LT05_041025_20000219,Cloud/Snow
LT05_041026_20000219,Cloud/Snow
LT05_041027_20000219,Cloud/Snow
LT05_041028_20000219,Cloud/Snow
LT05_041029_20000219,Cloud/Snow
LT05_041035_20000219,Cloud/Cirrus
LT05_016028_20000220,Cloud/Snow
LT05_016029_20000220,Cloud/Snow
LE07_024025_20000220,Cloud/Snow
LE07_024026_20000220,Cloud/Snow
LE07_024028_20000220,Cloud/Snow
LE07_024029_20000220,Cloud/Snow
LE07_024030_20000220,Cloud/Snow
LE07_024031_20000220,Cloud/Snow
LT05_032025_20000220,Cloud/Snow
LT05_032026_20000220,Cloud/Snow
LT05_032027_20000220,Cloud/Snow
LT05_032028_20000220,Cloud/Snow
LE07_040025_20000220,Cloud/Snow
LE07_040026_20000220,Cloud/Snow
LE07_040027_20000220,Cloud/Snow
LE07_040029_20000220,Cloud/Snow
